,artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers
474,Chhotu Ojha,Happy New Year 2022,7p5vKzhof416ceE2K4CqKA,0,5vr9cIRYG64giQuLw4OCMW,0,[],0
475,Machine Gun Kelly,make up sex (feat. blackbear),50eJOxJiGmJ7PBZaTKpje1,76,6TIYQ3jFPwQSRmorSezPxX,82,['ohio hip hop'],4708932
476,Parmish Verma,New Year Mashup 2022,47cPZl4HLdo4mwH9kSb8m5,11,3OQRPFFS3OsltFjFAXu1kE,54,"['desi pop', 'punjabi pop']",2372598
477,Kay Flock,"Shake It (feat. Cardi B, Dougie B & Bory300)",0RkCnqwF8Tfl2QGPZwopyk,75,2AMeiDbfU2vonrTkpXDKUu,65,"['bronx drill', 'new york drill']",242935
478,Raju Bassi,Happy New Year 2022,3IerlCd1GzTJeP33x6IvsL,0,4jyrLyB56Qj2LvQTYc97Gj,0,[],8
479,4*TOWN (From Disney and Pixar’s Turning Red),Nobody Like U,4bV5sf2B4hWBBd5HQ8S7KB,77,7jLpPyJ5gQxCvwiBsUfFu6,63,['disney'],242592
480,Bapi,New Year Masti 2022,40t4mSM4jSM2kINGypyjvn,0,4JwVfpnmIA6Hwz4TmQCMJB,0,[],1
481,Eden Muñoz,Chale,74WROFXsox6wkeUrEK2DS6,84,1gJdf4Yybu4X5A2xYV3NMV,71,"['musica mexicana', 'nueva musica mexicana']",134559
482,Emility,Happy New Year 2022,6OeG5JyCIBhHfPPx2l2J1K,0,0APCpnXV3kccUHesvFynJN,0,[],32
483,Yeat,Rackz got më (feat. Gunna),0Pq8CSHDXInMK8atOkWSAv,74,3qiHUAX7zY4Qnjx8TNUzVx,79,['pluggnb'],962337
484,Gym Workout Downtown,2022 New Year Music,3mrTlnY73J5tUl5QvBjvxX,0,20dJ0raZ2zpL0S4dZRQpvN,1,[],28
485,The Weeknd,Take My Breath - Single Version,6Hs44CzlhYZXiRgIrK2ZRW,0,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
486,Shyam Kr Nag,Happy New Year 2022,1aYprhB3o0SsMcH4HzXqvW,0,5I6DgHHeSaxKB9PcMA8om5,0,[],4
487,blackbear,gfy (with Machine Gun Kelly),3MTm8eZ2wCEtpyZqqhP6Dn,76,2cFrymmkijnjDg9SS92EPM,80,"['electropop', 'pop', 'pop rap']",4748679
488,Milky Music,Happy New Year 2022,0BHTFitWhNp1vABJOrMRHM,0,6wdo0mKyPcVIlKnFNm8K8T,0,[],7
489,Steve Lacy,Static,4OmfWzukSVD140NiAIEjem,71,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669
490,OverLine,iDance 2022 (10 Years),4H6Pmpm3ixCFRNifTDCMrl,2,66FINn0rvJDxTa1Pjs8g7W,2,[],149
491,Noah Kahan,Stick Season,0GNVXNz7Jkicfk2mp5OyG5,73,2RQXRUsr4IW1f3mKyKsy4B,67,"['pop', 'pop rock', 'stomp and holler', 'uk pop']",419730
492,Jack Bossa,New Year 2021/2022,7MmmLeBY8t6TEJALBHGiaX,0,3VvpEovz2DpLna1pSIJYRL,1,[],27
493,The Weeknd,I Was Never There,1ji7BL3gzsrq22AFqXmj9j,6,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
494,Asheem Mangoli,Happy New Year 2022,6hp2AN7ONMZ87U2LHQDvQU,0,3R5BbPRfNkyOQUNOH1J70Y,3,[],11
495,The Weeknd,I Was Never There,23oaS2xf8HZEzlNPH6WkV3,0,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
496,Mr Gurudatta,Happy New Year 2022,3bJzNkmMVfeAR6d8fYZscM,0,4CAbuiOU6HTVZhYv54M55D,0,[],0
497,The Weeknd,Blinding Lights - Major Lazer Remix,6detE2x59NN55a5ZgUgF6w,0,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
498,David Blangstrup,New Year's Day 2022,6P6rbUuohixVnsIOmJoFhb,0,2yeSwPtbpwc5sDmSSYspxO,0,[],5
499,The Weeknd,Call Out My Name,6aQXKkAb8stLYNnY7X55bX,1,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
500,SHKODIN,Happy New Year 2022,3gPhlfzWkPAEALgG9mjSiN,0,44WgSoWbGbd0crfyfiVL20,0,[],2
501,The Weeknd,Out of Time,4Iy5HWLuz0yH0YoKGHlD86,0,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
502,Ckv,Happy New Year 2022,13xOeEkOV2m7RB4WRnwD9X,0,26QZtzU1PXHFErFw0zlh2c,0,[],13
503,The Weeknd,Starboy,3S1dts4h4ubeyYbemzkiot,0,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
504,Fazilpuria,New Year Mashup 2022,2vHxqsn7wx28aEuaKz8MgS,8,4oaJL0V5asQDh4sqplTVhX,51,['desi hip hop'],17138
505,The Weeknd,I Was Never There,5b39eSKSX8tQvzvK5VAr2A,0,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
506,Blu Music,New year 2022 beats,5ecFuz0JicEE8uZgb8LZXp,0,05S5HsB6zae2iBxOiFOlYN,3,[],45
507,The Weeknd,Call Out My Name,2V0IGoEnQxuDWVXN9f3wo4,0,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
508,Vishal Rocky,Happy New Year 2022,1KgrAZwlNOAvVlbvAdfpmJ,0,2sm7A0JcBzNxaLjTzRaBG5,0,[],5
509,The Weeknd,Stargirl Interlude,0heI7zTuyLZVjlwYsxrGSh,0,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
510,Dinesh Lalpura,happy new year 2022,0uTuKFAYFJNBZHw4Xfeesq,0,4X3mKyNwl2at3M0F7WSNyo,0,[],0
511,The Weeknd,Save Your Tears,1shX127iTAHhel1Y2W375o,0,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
512,Freddy Fri,2022 New Year Motivation,5kDOpWgJbETHwAe0V4cEAm,0,7MHc44DECIh75BUGzbz0yr,8,['hard motivation'],1335
513,The Weeknd,Call Out My Name,4qxnrhzvKudNPVUKlp6fg7,0,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
514,Cameo Bobo,2022 Is My Year,1ES3J2FMTC0l16BKqcyYMb,0,5mqeARbVYYe24eDJYKXKrc,0,[],1030
515,The Weeknd,Out of Time,5A8awAurFPlGGXhJg1zahL,0,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
516,Trxll Da KiD,2022(New Year New Me),2FQSKN5CL2Lbr4Ug1Ek6tD,0,6GjffxgYFbvIaEWGPod3gb,0,[],12
517,Lainey Wilson,Heart Like A Truck,5ZCjp56T8J6d7amJyFSzrI,72,6tPHARSq45lQ8BSALCfkFC,61,"['contemporary country', 'country pop']",46426
518,Paul R. Cuddle,HAPPY NEW YEAR SONG 2022,5dt5N8io9CXsIXHsgfdBE9,0,4NQoWarxdGde6WRlPwDCk5,9,[],121
519,Post Malone,Reputation,67dU06KGaJHLLlo5Y5bkD2,77,246dkjvS1zLTtiykXe5h60,89,"['dfw rap', 'melodic rap', 'rap']",37561583
520,Crook,"2022 New Year, Same Us",6r95i99qFSOQId4rsnUg1H,0,5nIceFMPWaJV9VIW37OZ8a,15,[],75
521,Dxrk ダーク,RAVE,01kfSdF9zfcDLri5sSWEoL,84,5TvFfw1MgSntdU9A7yncyA,68,['drift phonk'],86879
522,BigDawgLuce,First Day Out Year 2022,78cig3zwD5hDxcJKcF6a9G,0,2qXja3ncDrktNyUp80x4jE,0,[],9
523,Steve Lacy,Bad Habit,4k6Uh1HXdhtusDW5y8Gbvy,72,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669
524,Santosh Chadi,Happy New Year Song 2022,4PGzxyOFPg2pwJFJrWpGpq,0,3TRqNujb1uwpSUo7JaRytp,0,[],0
525,Brent Faiyaz,GRAVITY,7dJKtfSjZ4JEtldjeL0acg,65,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
526,Ankit Yadav Azamgarh,Happy New Year 2022 - Bhojpuri,2lhjXoV4GWPIP0JrjbxDrB,0,5WHzENDpCDBlbs9KOlt1VN,0,[],3
527,Zach Bryan,Summertime Blues,0qoSVsQJOTINFkkux2lbJj,67,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
528,New Years Party Buddha Dj Café,2022 New Year Music Mix,3Yhg7lDsj9wKQIpizVSGa7,0,3NAQpSULzbKRWeEKcrlvQ6,0,[],74
529,Lil Baby,Frozen,19n0UZuW8AArMVWNztoXu9,74,5f7VJjfbwm532GiveGC0ZK,87,"['atl hip hop', 'atl trap', 'rap', 'trap']",11002396
530,Splinter,After Five Years - 2022 Remaster,6O0xaPL0VwkX7nDvl32SdC,1,54gI7HmcbEkYNxU1b78us6,6,[],91
531,Ava Max,Maybe You’re The Problem,0sb8ClU3CLoNblxkpmOKzA,82,4npEfmQ6YuiwW1GpUmaq3F,80,"['dance pop', 'pop']",5471153
532,LXVE,2022 new year new me,6Q6w3BogwYxmuihd6Bn90Y,0,2JRjAdawMoTTD0HWou3O2l,1,[],58
533,Justin Bieber,Honest (feat. Don Toliver),2KdKh9vHbKW0tZLqtpxxI0,80,1uNFoZAHBGtllmzznpCI3s,90,"['canadian pop', 'pop']",63381638
534,Kushiram mandawra,New year 2022 sonu badolas,1JYPdId8v9Nm8h9LRnTUvM,0,1sQLfMsGcGE5Oh1DZeUjxt,0,[],0
535,Brent Faiyaz,PRICE OF FAME,06gHGDKY2GUvCWQofdB5nR,65,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
536,Holocron Music,Happy New Year 2022 (Fireworks),3DtnExfxTbQp0J6hJx0DzV,0,4oz11cZ6s3CR9vzISNhLlC,7,[],191
537,Dylan Scott,Can't Have Mine (Find You A Girl),4q9NEq8kUmSZwtNsxL2KJN,71,78YqeIji3mgAS2K1Maca6x,63,"['contemporary country', 'country', 'country road']",1196591
538,Rays Aero,"2022 New Year, Pt. II",0MfvLaXmlCdPHljRohkV4V,0,4RZj07ijIkhm5Ehe1RkKlZ,0,[],3
539,Steve Lacy,Helmet,0DmkBOGgEWMbUJlL6VwwF2,71,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669
540,Lil Wasted,Last Year - 2022 Remastered Version,15yn1S2AqWRX8IXdMqECgh,0,4q02GelKIcDFLImU0TeGqq,6,[],111
541,Ivan Cornejo,J.,4lUsBLTAiufWocWtg4H0my,72,6PH3FLQAxtqYy46Zv08bpV,69,"['corridos tumbados', 'nueva musica mexicana']",340226
542,Sk Antu,Happy new year song 2022,2rDD4pdsGlpKEz98rFU9Uf,0,1vbIMmINuIfdpm1Mk6vFS3,0,[],6
543,Brent Faiyaz,GHETTO GATSBY (FEAT. ALICIA KEYS),0LLwEMjBYNESOTW04NinQN,65,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
544,Rays Aero,"2022 New Year, Re-launch",1rMinnZCaO1e4elEl9V6Ua,0,4RZj07ijIkhm5Ehe1RkKlZ,0,[],3
545,$uicideboy$,Escape From BABYLON,3f9lNXFSpE93mkVcQmm4x3,73,1VPmR4DJC1PlOtd0IADAO0,82,"['dark trap', 'new orleans rap', 'underground hip hop']",4626384
546,OverLine,iDance 2022 (10 Years) - Extended,6x8uGk6rrz4ELEyos1Y6by,0,66FINn0rvJDxTa1Pjs8g7W,2,[],149
547,Steve Lacy,Sunshine (feat. Fousheé),0mRbKcvmbbUtfFyfeFHCJa,71,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669
548,Anıl ünal,NEW YEAR-Anıl Ünal 2022,2H7p2ywhY1p4esonvQ1yFY,0,5NXZAjsKNtcDVEQW3lwzPT,0,[],10
549,Lil Durk,Hear It Back (feat. Moneybagg Yo),1fz22sUZlpL9jZOWz02wws,73,3hcs9uc56yIGFCSy9leWe7,84,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",4300178
550,Ckv,Happy New Year 2022 - Instrumental,4QqTRs6DNWttil2dBRtvd5,0,26QZtzU1PXHFErFw0zlh2c,0,[],13
551,Brent Faiyaz,VILLAIN'S THEME,1ohiLbl4LitKj1A2vhc9Dw,65,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
552,Dan Barker,1 Year - 2022 Remastered Version,1iK1tDGMWFk8i8bhGMlKaW,0,2ddjRFZk4LhiB2fva7hwOG,0,[],6
553,Drake,Intro,1kNdtonJXHorsVpWerK8C2,76,3TVXtAsR1Inumwj472S9r4,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",65321252
554,Sunny Hassan,2022 New Year Party Mashup,3Ykwfbeeo1jo5r5H7vToDV,11,6uT5kbjoF8XrY5Ac6qODrl,8,[],54
555,Brent Faiyaz,ROLLING STONE,31CyRsjrpPmxRF9bfRfI4F,65,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
556,Rays Aero,"2022 New Year, Pt. III",2tmOvHkizQ3ASAL6lKw149,0,4RZj07ijIkhm5Ehe1RkKlZ,0,[],3
557,Machine Gun Kelly,maybe (feat. Bring Me The Horizon),25wdC7CJmCJPgnKw9rYquJ,77,6TIYQ3jFPwQSRmorSezPxX,82,['ohio hip hop'],4708932
558,Sundhed Dj,For the New Year 2022,7hIDRm6MT8KeFs6SWD4Liu,0,5rYmlV2ECHRwQvkrXm156v,0,[],5
559,Brent Faiyaz,WASTING TIME (FEAT. DRAKE & THE NEPTUNES),3LqvPkk4AAnStbxJyKqt9Z,64,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
560,Shivam Kumar Dutta,Happy New Year Song 2022,5fRczBglx7gY4SJgz50ytt,0,26u15kFqIaq2RNhOUl6t5Z,0,[],32
561,Brent Faiyaz,FYTB (FEAT. JOONY),5UOh9dtYzosayTk9eHVoKw,64,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
562,HOT RIDE,"2022 (New Year, New Me).",6OZHi41kYoBrr84JXBRNNz,0,6HzeJidhgC21p1F1cvNHkx,0,[],0
563,BTS,For Youth,4JzCFEc3O2UEdjKzevvFH5,84,3Nrfpe0tUJi4K4DXYWgMUX,92,"['k-pop', 'k-pop boy group']",52437874
564,Ragini Shrivastav,New Year Party 2022 - Bhojpuri,4Rf4XaJpdWRhajzzU9dmhB,0,16L0aYPB6e3doi2Ahs2GXk,0,[],0
565,Swedish House Mafia,Moth To A Flame (with The Weeknd),0VO8gYVDSwM1Qdd2GsMoYK,83,1h6Cn3P4NGzXbaXidqURXs,74,"['edm', 'pop', 'pop dance', 'progressive electro house']",3582221
566,Rays Aero,2022 New Year (Radio Edit),21jmiNJScus1LcgRDMot3W,0,4RZj07ijIkhm5Ehe1RkKlZ,0,[],3
567,Drake,Tie That Binds,1XsRwo2it6QHdV2OiT6IzF,77,3TVXtAsR1Inumwj472S9r4,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",65321252
568,MYP22,Year2022,7kg7SmWjlESF8Yn1Vj3vLu,0,0LLE0ZduFKKb9pmvEdTLgL,0,[],1
569,Brent Faiyaz,ADDICTIONS (feat. Tre' Amani),06HwITF9GftCRHmX49BQy7,64,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
570,Meenu Muradya,Happy New Year 2022 Mubarak Jaanu,2WDoQvIzHcUV0Tw8a0baGn,0,53D2CuUIXGaunpmMzMeC0e,0,[],5
571,Brent Faiyaz,JACKIE BROWN,4DYtTTKXj72rVytUp8wgQx,64,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
572,Golu Pathak,Dil Se Happy New Year 2022,2MRjB98tAtAfuZ9Wx5LqxT,0,3vYF7ERVMv28YoYjMIX1W3,0,[],1
573,BRELAND,Praise The Lord (feat. Thomas Rhett),4ELynSlkV4OHcBCFenFJ7U,71,0C86lmpnwiyLDUiyo4d0P1,64,"['black americana', 'contemporary country']",59382
574,Rea Moon ASMR,"Bright New Year 2022, Pt. D",0WKyKco1At6h4qPOetlnpt,0,5FURLh9ylNZdy7Tc9xkOcl,4,['asmr'],54
575,Kendrick Lamar,Purple Hearts,1REVvAphiSTJyKQ1fDpHa4,75,2YZyLoL8N0Wb9xBt1NhZWg,89,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",20995897
576,Seva Rani Singh,Happy New Year 2022 - Bhojpuri Song,3VkSat0rMSf9T7fdpviQ0j,0,1bpnuV2QpfE9Wr4rSx9USX,0,[],1
577,Jax Jones,Where Did You Go? (feat. MNEK),3sa06xVNmLLYIxdNNmVQN8,87,4Q6nIcaBED8qUel8bBx6Cr,76,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance', 'uk pop']",1043789
578,Krishna Thakur,Happy New Year 2022 - Bhojpuri Song,3vSmfuyc7pkJeWvI3tR0NU,0,4FyEFz5YmrLMwZilNrmzZ2,0,[],1
579,Gucci Mane,Rumors (feat. Lil Durk),0P2P1AxcRYhiZvoF5MyRmM,73,13y7CgLHjMVRMDqxdx0Xdo,77,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4408767
580,Randal Reid,2022 a Year of Devine Favor,301PQgvvk0iEJSWo0wgHeG,0,4nlb8UsRBRhrLQ9b4KVHjZ,0,[],7
581,JVKE,this is what heartbreak feels like,33aLws184a7SVqraKuDqI3,75,164Uj4eKjl6zTBKfJLFKKK,70,['modern indie pop'],310713
582,Fisk,Party Mix (In the Year 2022),25TMeThxihPdNBq8sDPwwM,0,7mWdU1V4UeTZqCAcyWyq1O,0,[],65
583,Brent Faiyaz,DEAD MAN WALKING,0QhXOyqE6azualep49YUIU,64,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
584,Rea Moon ASMR,"Bright New Year 2022, Pt. G",7KPyBhuICnEBUDBo2Wqj6y,0,5FURLh9ylNZdy7Tc9xkOcl,4,['asmr'],54
585,Brent Faiyaz,BAD LUCK,13dkymzNGVP2gOxQGR9kJW,64,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
586,Massimiliano Gusmaroli,Moonlight sonata-year 2022 (Sonata al chiaro di luna-anno 2022),2My8R4LiV526T7m8DKGYvr,0,4887GcdtRXsJaREsNSYOlj,0,[],2
587,Juice WRLD,Burn,1X8E4vVoOM3BpSQlEDSjjM,74,4MCBfE4596Uoi2O4DtmEMz,88,"['chicago rap', 'melodic rap']",24854435
588,Dark Fog,Another Depressing Year (2022 Remastered Version),0r5Ccz2QCeNqOji9tQSEzi,0,63A5A3wweMOUxYc1UsqVu0,0,[],6
589,Eslabon Armado,SI SUPIERAS,7KDYKPhxFFRDBSbgcfLxUT,75,0XeEobZplHxzM9QzFQWLiR,77,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sierreno']",2396589
590,NPVLOG REBORN,Drxgs Party New Year 2022 - Remix,4Vls2d3fcFF2ObqgE7ivHR,0,1z0vP3GaDDpiLl7zU8SNwz,5,[],25
591,Brent Faiyaz,HEAL YOUR HEART (INTERLUDE),0LjnA0aB2oA3BY73lftVtA,64,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329
592,Mhic,"New Year - Fingers Crossed, 2022 Remix",70aY52otnnwiONSJbjCHnC,1,0Cojv2cx2jgM2AxkHPAJru,2,[],188
593,Alejo,Pantysito,4srcMdbm2qzVG98tJajHxp,86,50sIhX3HytFEwQXZJLUZQE,69,"['reggaeton', 'trap latino']",21527
594,Sunil Yadav Surila,2022 New Year Huddang - Bhojpuri Song,5PDmZ0uXIDKuYPKBivevn8,0,0qaTPlfivlCzMkY1luTfQX,0,[],7
595,Eminem,From The D 2 The LBC (with Snoop Dogg),7My9ca9QEIR8MvIOdIrTWA,79,7dGJo4pcD2V6oG8kP0tJRR,89,"['detroit hip hop', 'hip hop', 'rap']",57534988
596,Emility,Sincere Wishes Happy New Year 2022,2OghxwtARSHzYkgJo3XV0R,0,0APCpnXV3kccUHesvFynJN,0,[],32
597,Drake,Down Hill,3N3d4OWbPVxTQVBFqNyykk,76,3TVXtAsR1Inumwj472S9r4,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",65321252
598,Rea Moon ASMR,"Bright New Year 2022, Pt. F",35Up0ju86uEHcUEIsGlSlu,0,5FURLh9ylNZdy7Tc9xkOcl,4,['asmr'],54
599,Zach Bryan,Something in the Orange - Z&E's Version,7lNmcW2wW6ciV9Rhh8YOMe,71,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
600,Sunil Yadav Surila,2022 New Year Huddang - Bhojpuri Song,5PDmZ0uXIDKuYPKBivevn8,0,0qaTPlfivlCzMkY1luTfQX,0,[],7
601,Flo Milli,Conceited,02nTpchENdZ4Nm8AfTmrFv,72,08PvCOlef4xdOr20jFSTPd,65,"['dance pop', 'pop', 'viral rap']",467007
602,Emility,Sincere Wishes Happy New Year 2022,2OghxwtARSHzYkgJo3XV0R,0,0APCpnXV3kccUHesvFynJN,0,[],32
603,Tiësto,Hot In It,3Z7CaxQkqbIs1rewKi6v4W,82,2o5jDhtHVPhrJdv3cEQ99Z,82,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",6463099
604,Rea Moon ASMR,"Bright New Year 2022, Pt. C",5VZHEskhvomnI6nmgKCH5u,0,5FURLh9ylNZdy7Tc9xkOcl,4,['asmr'],54
605,SleazyWorld Go,Step 1 (with Offset),5gcsJvWzuPMeJBQYdiO0RS,72,7FOQfJbC3e4GNoheojERnF,65,['viral rap'],52075
606,Raja Manohar Yadav,Jaan Bola Happy New Year 2022,6jtVrBVODzwGGUKQjmxDmt,0,4RAPqlTcxMk5M5IgfnemKh,0,[],0
607,Grupo Marca Registrada,Si Fuera Fácil,7Jph6HJbfURt4Fea19IED3,82,1gW6pz5n1aK249L0GvfQCC,74,"['corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana']",864372
608,Robin Skull,New Year Special Sounds For 2022,5Lrm1v3bOhA46DILcDEiZO,0,3YkjqhnI4FlRg0lLOwr9rR,0,[],26
609,Danny Ocean,Fuera del mercado,1UdzJEpgJxtuXAlCOvD4S0,88,5H1nN1SzW0qNeUEZvuXjAj,78,"['latin', 'pop venezolano', 'reggaeton', 'trap latino']",4172243
610,Rea Moon ASMR,"Bright New Year 2022, Pt. A",3Vzwbuj8cysAJFQVjno6KI,0,5FURLh9ylNZdy7Tc9xkOcl,4,['asmr'],54
611,Dylan Conrique,Birthday Cake,7dDrR6vMK1JAwZZ5MIWgme,78,2S054G7qnCK45KY0XzpX30,61,"['alt z', 'social media pop']",199424
612,Edmel,Happy new year 2022 (tik-tok),1xDf3KcfmjXFrXKYH66EB4,0,4x4vyCCCuGo3L8ZJ7ryC4P,0,[],10
613,Lil Durk,Petty Too (feat. Future),0VlpgNPHWCyh8xxLcaK2fp,73,3hcs9uc56yIGFCSy9leWe7,84,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",4300178
614,Rea Moon ASMR,"Bright New Year 2022, Pt. E",4Ivq2AF4Re1IbHV68bCEJU,0,5FURLh9ylNZdy7Tc9xkOcl,4,['asmr'],54
615,Polimá Westcoast,ULTRA SOLO REMIX,6wtZPYBIXUvCpXwVjMCJBf,88,768O5GliF0bqscyghggrbE,76,"['trap chileno', 'trap latino', 'trap triste', 'urbano chileno']",247061
616,Trey Podwoski,Love 2022 (Make This Year Count),7AddPNOoeRHFI7ScgYEB8x,0,6k2nywCoQRfjRDbUyUvJCg,0,[],63
617,SZA,Tread Carefully,7newfXclX39UwWTw2gDswM,74,7tYKF4w9nC0nq9CsPZTHyP,81,"['pop', 'r&b']",8087145
618,Swapan Biswas,Happy New Year Song 2022 - Original,4QlehRlxjcp1064QEZArSj,0,4PEBngreT2RhiSnnuS6Y4h,0,[],0
619,Calvin Harris,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",5lfWrciYtohtIMVDVZd0Rf,77,7CajNmpbOovFoOoasH2HaY,85,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",22886564
620,The Slowest Train in the World,This Years Pimpa - 2022 Remastered Version,6flTcxWehzTU487nA8zXbq,0,3PA6QCYFFHjfwteUSVZopm,0,[],0
621,"Tyler, The Creator","Come On, Let's Go (with Nigo)",6f44p3Kc4ayD9VtbC9Clkr,74,4V8LLVI7PbaPR0K2TGSxFF,84,"['hip hop', 'rap']",9210970
622,Son Sunghoon,A thousand years of love 2022,6P4qYVTDwxQurzkILLQXy8,0,3MYpkALaK0foI0Isa6PggZ,0,[],0
623,Steve Lacy,Buttons,4CzLJ2wsrk1QdhXXuT16gx,69,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669
624,Steve Roach,Year of the Horse - 2022 Remaster,4ra6tiA4wUslgcjZUHh8R6,1,00gh6kmKYOu8xyorRxQm6a,35,"['ambient', 'drone', 'fourth world', 'moog']",31184
625,Burna Boy,Last Last,2PDgArI0p7UkeYgXWuqpmh,82,3wcj11K77LjEY1PkEazffa,79,"['afro dancehall', 'dancehall', 'nigerian hip hop', 'nigerian pop']",2677577
626,DJ X-Change,New Years Eve Ultimate Countdown 2022 - Epic DJ Tools - NYE 2022,5eTqvYyW1T1zdh15dei1lp,0,0dsqKMKvFtwNSWPNmLhV5z,0,[],1
627,YG,Scared Money (feat. J. Cole and Moneybagg Yo),4heBcjj4Lw3X2sQVFNbLbz,72,0A0FS04o6zMoto8OKPsDwY,75,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2886728
628,Rea Moon ASMR,"Bright New Year 2022, Pt. B",5HO7yRPydhLkJ1eDyAwtHY,0,5FURLh9ylNZdy7Tc9xkOcl,4,['asmr'],54
629,Machine Gun Kelly,emo girl (feat. WILLOW),3tBZ60j1jQ7NJm8IjelyQe,75,6TIYQ3jFPwQSRmorSezPxX,82,['ohio hip hop'],4708932
630,Emility,Sincere Wishes Happy New Year 2022,0nj9r7VCFsk578HnDXu1lP,0,0APCpnXV3kccUHesvFynJN,0,[],32
631,Steve Lacy,Mercury,6uVZddXkgQIArp8myEHs4x,69,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669
632,Leego,The Best of Leego (New Years 2022),2vE9Ak9idpy2CBEifUxjDB,0,1eBrcFAPLOLH06sLMgZWyZ,0,[],269
